Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,-0.5314739273610094,danythegaggio,Daniele Cabras,https://www.tiktok.com/@danythegaggio,-0.4092067926997947,-0.40468385105732346,-0.26395841981295537,-0.21362605076418145,0.012033690782122254,2022-02-07 16:54:35.641971
All,-0.5280115564987227,klrdubs,KLR Dubs,https://www.tiktok.com/@klrdubs,-0.07810134592911244,-0.36210496467722153,-0.09754923590361687,-0.3938956573464107,-0.014192317784502152,2022-02-07 16:54:35.641971
All,-0.5245491856364359,benoftheweek,ben de almeida,https://www.tiktok.com/@benoftheweek,0.2713988478843855,-0.19178941915681394,-0.030353810476895206,0.12116036145995852,-0.059062634259399546,2022-02-07 16:54:35.641971
All,-0.5210868147741493,cemresolmaz,cemre solmaz,https://www.tiktok.com/@cemresolmaz,0.2805962214057933,-0.17049997596676297,-0.3384764236515634,0.7005983826171239,-0.05233923933595583,2022-02-07 16:54:35.641971
All,-0.5176244439118626,jimena.jimenezr,Jimena,https://www.tiktok.com/@jimena.jimenezr,1.4302679115817734,-0.04276331682645727,0.04488209320601538,-0.355266455935933,-0.04816691979126558,2022-02-07 16:54:35.641971
All,-0.5141620730495758,carolcastromx,Carol Castro,https://www.tiktok.com/@carolcastromx,0.07825400393482085,0.02110501274369558,0.10518568012743228,-0.17499684935370377,-0.060582550664965276,2022-02-07 16:54:35.641971
All,-0.5106997021872891,kalebkonig,Kaleb,https://www.tiktok.com/@kalebkonig,-0.5379700219995045,-0.2769471919170177,-0.1740773593062721,0.056778359109162374,-0.03684205245567777,2022-02-07 16:54:35.641971
All,-0.5072373313250025,gemeasdafer,Fernanda Cintra,https://www.tiktok.com/@gemeasdafer,-0.4459962867854261,-0.021473873636406324,-0.13473644783849062,-0.29088445358513687,-0.043398554597333876,2022-02-07 16:54:35.641971
All,-0.5037749604627157,montpantoja,Montpantoja,https://www.tiktok.com/@montpantoja,2.258031528508479,-0.08534220320655918,0.16879160633264104,-0.187873249823863,-0.05872884869582432,2022-02-07 16:54:35.641971
All,-0.500312589600429,scottkress_,scottkress,https://www.tiktok.com/@scottkress_,-0.4000094191783869,-0.4685521806274763,-0.13760804721570097,0.481699574624417,-0.029093459015538746,2022-02-07 16:54:35.641971
All,-0.49685021873814234,com.yamato0515,【コムドット】やまと,https://www.tiktok.com/@com.yamato0515,-0.5011805279138731,-0.3408155214871706,-0.25677942136992954,0.4559467736840985,-0.03624600680643631,2022-02-07 16:54:35.641971
All,-0.4933878478758556,imshawnsutton,Shawn Sutton,https://www.tiktok.com/@imshawnsutton,-0.2252593222716379,-0.08534220320655918,-0.15340184379035776,-0.3938956573464107,-0.035053915507953386,2022-02-07 16:54:35.641971
All,-0.4899254770135689,vadim_rush,Вадим,https://www.tiktok.com/@vadim_rush,-0.390812045656979,-0.2982366351070687,-0.1546940635101024,0.12116036145995852,-0.04220646329885095,2022-02-07 16:54:35.641971
All,-0.4864631061512822,jakepaul,Jake Paul,https://www.tiktok.com/@jakepaul,0.8140438856474481,0.02110501274369558,-0.10889205344359768,-0.1363676479432261,-0.05412737628368022,2022-02-07 16:54:35.641971
All,-0.4830007352889955,barbaracoura,Bárbara Coura,https://www.tiktok.com/@barbaracoura,0.023069762806373798,-0.21307886234686488,-0.038681448670805155,-0.12349124747306685,-0.04816691979126558,2022-02-07 16:54:35.641971
All,-0.4795383644267088,lucaluceofficial,Luca Luce,https://www.tiktok.com/@lucaluceofficial,-0.5011805279138731,0.08497334231384843,-0.24069846485755172,-0.11061484700290762,-0.048762965440507046,2022-02-07 16:54:35.641971
All,-0.4760759935644221,afrae.es,Afraa,https://www.tiktok.com/@afrae.es,-0.12408821353615165,0.23399944464420508,-0.19618867451079164,-0.36814285640609223,-0.04578273719429973,2022-02-07 16:54:35.641971
All,-0.47261362270213536,_bangtanbtss_,BTS,https://www.tiktok.com/@_bangtanbtss_,-0.30803568396430847,-0.4259732942473744,-0.05863906434241694,-0.3423900554657738,-0.015384409082985079,2022-02-07 16:54:35.641971
All,-0.4691512518398487,_dirtyelbows,Audrey,https://www.tiktok.com/@_dirtyelbows,-0.6478234513391997,-0.21307886234686488,-0.1766617987457614,-0.07198564559242993,-0.04101437200036802,2022-02-07 16:54:35.641971
All,-0.46568888097756195,maharanikemala,maharanikemala,https://www.tiktok.com/@maharanikemala,-0.37241729861416334,-0.17049997596676297,-0.19374781504016286,0.12116036145995852,-0.0511471480374729,2022-02-07 16:54:35.641971
All,-0.46222651011527527,leeansalinass,LeeanSalinas,https://www.tiktok.com/@leeansalinass,-0.565718497913592,0.08497334231384843,-0.11549673201118144,-0.25225525217465916,-0.0511471480374729,2022-02-07 16:54:35.641971
All,-0.45876413925298853,iben_ma,Iben M.A.,https://www.tiktok.com/@iben_ma,-0.1792724546645987,0.21271000145415414,-0.11047143310106336,-0.12349124747306685,-0.06167331420307715,2022-02-07 16:54:35.641971
All,-0.45530176839070186,theonlycb3,Charles Brockman III,https://www.tiktok.com/@theonlycb3,-0.18846982818600652,-0.3408155214871706,-0.05318302552571731,-0.17499684935370377,-0.03564996115719485,2022-02-07 16:54:35.641971
All,-0.4518393975284151,sehataqua,SehatAQUA,https://www.tiktok.com/@sehataqua,-0.6324638375584486,4.3854408667041405,-0.47473381410019344,-0.41964845828672914,-0.057912266156363516,2022-02-07 16:54:35.641971
All,-0.44837702666612844,divabry,✨Divabry✨,https://www.tiktok.com/@divabry,-0.4000094191783869,-0.23436830553691584,-0.08563209848819402,-0.26513165264481836,-0.03863018940340217,2022-02-07 16:54:35.641971
All,-0.44491465580384176,efdewee,efdewe 🐣,https://www.tiktok.com/@efdewee,-0.10569346649333597,-0.06405276001650823,-0.308611790128576,0.35293556992282465,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-0.44145228494155503,murat_yilmaz87,دوشكازير,https://www.tiktok.com/@murat_yilmaz87,-0.5595930471483344,0.3617361037845108,-0.3307231053330955,-0.20074965029402222,-0.04816691979126558,2022-02-07 16:54:35.641971
All,-0.43798991407926835,kaan.etm,Kaan,https://www.tiktok.com/@kaan.etm,-0.4184041662212026,-0.4259732942473744,-0.09984651540538514,0.2370479656913916,-0.03922623505264363,2022-02-07 16:54:35.641971
All,-0.4345275432169816,betel70,Betel70,https://www.tiktok.com/@betel70,-0.6000982801366145,-0.06405276001650823,-0.24428796407906464,-0.21362605076418145,-0.03863018940340217,2022-02-07 16:54:35.641971
All,-0.43106517235469494,jake.mutch,Jake Mutch,https://www.tiktok.com/@jake.mutch,-0.594156776841785,-0.5324205101976291,-0.2228945487188477,-0.41964845828672914,0.04004783629647105,2022-02-07 16:54:35.641971
All,-0.4276028014924082,robsonabreu,Robson Abreu,https://www.tiktok.com/@robsonabreu,-0.3816146721355712,-0.2769471919170177,-0.422614285403826,1.5633172141177925,-0.05905667380290713,2022-02-07 16:54:35.641971
All,-0.4241404306301215,jeison_giraldo,JeisonGiraldo,https://www.tiktok.com/@jeison_giraldo,1.5498337673600753,0.1914205582641032,0.1606075481075916,-0.30376085405529607,-0.06130972635703986,2022-02-07 16:54:35.641971
All,-0.4206780597678348,gemelasabello2,gemelasabello2,https://www.tiktok.com/@gemelasabello2,0.4553463183125423,0.38302554697456176,0.014443139807585909,-0.4454012592270476,-0.054723421932921686,2022-02-07 16:54:35.641971
All,-0.4172156889055481,miketoks,Miketoks,https://www.tiktok.com/@miketoks,0.32658308901283256,-0.08534220320655918,-0.12626522967572015,-0.26513165264481836,-0.046378782843541196,2022-02-07 16:54:35.641971
All,-0.4137533180432614,nobrutv,Bruno Goes,https://www.tiktok.com/@nobrutv,0.069056630413413,-0.08534220320655918,-0.1801077179984138,-0.04623284465211147,-0.05233923933595583,2022-02-07 16:54:35.641971
All,-0.4102909471809747,reba,Reba McEntire,https://www.tiktok.com/@reba,-0.4276015397426104,-0.38339440786727247,-0.2158591302446824,0.3658119703929839,-0.03982228070188509,2022-02-07 16:54:35.641971
All,-0.40682857631868796,mndiaye_97,mndiaye_97,https://www.tiktok.com/@mndiaye_97,0.648491162262107,-0.31952607829711965,-0.03767638888878154,-0.11061484700290762,-0.0445906458958168,2022-02-07 16:54:35.641971
All,-0.4033662054564013,king.science,King Science,https://www.tiktok.com/@king.science,0.5197279329623972,-0.31952607829711965,0.19980487960651258,-0.187873249823863,-0.05233923933595583,2022-02-07 16:54:35.641971
All,-0.39990383459411455,ana_eusse,Ana Maria,https://www.tiktok.com/@ana_eusse,0.23460935379875414,0.1488416718840013,0.16721222667517535,-0.3166372545254553,-0.06092229668503291,2022-02-07 16:54:35.641971
All,-0.39644146373182787,___nicoichi___,NICO【平成フラミンゴ】,https://www.tiktok.com/@___nicoichi___,-0.5471673955209123,-0.23436830553691584,-0.2247610883140344,0.04390195863900315,-0.04399460024657534,2022-02-07 16:54:35.641971
All,-0.39297909286954114,leaelui,Lea Elui,https://www.tiktok.com/@leaelui,0.8968202473401187,-0.021473873636406324,0.0005158828281158187,-0.3423900554657738,-0.051743193686714366,2022-02-07 16:54:35.641971
All,-0.38951672200725446,oironyoliveira,Kbuloso 😈,https://www.tiktok.com/@oironyoliveira,-0.1332855870575595,-0.44726273743742534,-0.4464485602346717,-0.49626304108417657,0.09667217297441011,2022-02-07 16:54:35.641971
All,-0.3860543511449677,beasteater,BeastEater,https://www.tiktok.com/@beasteater,0.9520044884685657,0.23399944464420508,0.009274260928607319,-0.3166372545254553,-0.05941430119245201,2022-02-07 16:54:35.641971
All,-0.38259198028268104,alejandroppuente,Alejandro Puente,https://www.tiktok.com/@alejandroppuente,-0.6159913415816072,-0.36210496467722153,-0.12899324908406998,0.17266596334059545,-0.046378782843541196,2022-02-07 16:54:35.641971
All,-0.3791296094203943,chris,Chris Olsen,https://www.tiktok.com/@chris,-0.059706598886296765,-0.12792108958666107,-0.03250751000980295,-0.26513165264481836,-0.05055110238823144,2022-02-07 16:54:35.641971
All,-0.37566723855810763,stephen_benihagan,STEPHEN,https://www.tiktok.com/@stephen_benihagan,0.15183299210608356,0.3404466605944598,-0.35053714103584677,0.031025558168843916,-0.05896726695552091,2022-02-07 16:54:35.641971
All,-0.3722048676958209,milos.guzel,Milos,https://www.tiktok.com/@milos.guzel,-0.21606194875023005,-0.06405276001650823,0.05263541152448327,-0.26513165264481836,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-0.3687424968335342,greeicybaila,Greeicy ,https://www.tiktok.com/@greeicybaila,0.08745137745622869,0.1914205582641032,0.05880935018548548,-0.40677205781656994,-0.05591551323140462,2022-02-07 16:54:35.641971
All,-0.3652801259712475,cocinaconcoqui,cocinaconcoqui,https://www.tiktok.com/@cocinaconcoqui,-0.5011805279138731,-0.23436830553691584,-0.1521096240706131,-0.4454012592270476,-0.03028555031402167,2022-02-07 16:54:35.641971
All,-0.3618177551089608,gustavomeloof,Gustavo Melo,https://www.tiktok.com/@gustavomeloof,-0.24365406931445358,-0.2769471919170177,-0.45736063786807096,-0.0977384465327484,0.024550649416192994,2022-02-07 16:54:35.641971
All,-0.35835538424667407,mariajosegi,majo,https://www.tiktok.com/@mariajosegi,-0.5195752749566888,-0.2556577487269668,0.08982262345935701,-0.23937885170449993,-0.051743193686714366,2022-02-07 16:54:35.641971
All,-0.3548930133843874,donday,Don Day,https://www.tiktok.com/@donday,-0.2896409369214928,0.5107622061148674,-0.13904384690430613,-0.40677205781656994,-0.05531946758216315,2022-02-07 16:54:35.641971
All,-0.35143064252210066,joslum,José L,https://www.tiktok.com/@joslum,0.298990968448609,-0.12792108958666107,0.12327675620385734,-0.30376085405529607,-0.05531946758216315,2022-02-07 16:54:35.641971
All,-0.347968271659814,magicnonik,Magic Nonik,https://www.tiktok.com/@magicnonik,-0.4459962867854261,0.3191572174044089,0.15170559003823958,-0.4325248587568884,-0.058877860108134686,2022-02-07 16:54:35.641971
All,-0.34450590079752724,thetortoisewhisperer,Tortoise Whisperer,https://www.tiktok.com/@thetortoisewhisperer,-0.16087770762178302,-0.12792108958666107,-0.16445750139261753,-0.20074965029402222,-0.04757087414202412,2022-02-07 16:54:35.641971
All,-0.34104352993524056,sammy_dao222,Sammy Đào,https://www.tiktok.com/@sammy_dao222,-0.4459962867854261,-0.36210496467722153,-0.1967629943862337,0.37868837086314316,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-0.33758115907295383,dementekovacs,Martin Kovacs,https://www.tiktok.com/@dementekovacs,-0.46439103382824176,-0.2982366351070687,-0.03250751000980295,-0.20074965029402222,-0.04578273719429973,2022-02-07 16:54:35.641971
All,-0.33411878821066715,ahmdpubg,احمد سبورات بوبجي,https://www.tiktok.com/@ahmdpubg,-0.62933673056117,0.5746305356850203,-0.4628166766847706,-0.20074965029402222,-0.03982228070188509,2022-02-07 16:54:35.641971
All,-0.3306564173483804,koolkuntkaz,kara,https://www.tiktok.com/@koolkuntkaz,-0.6223559240584214,-0.17049997596676297,-0.0032171963622576074,-0.23937885170449993,-0.0529352849851973,2022-02-07 16:54:35.641971
All,-0.32719404648609374,anokhinalz,Аnokhina Liza,https://www.tiktok.com/@anokhinalz,2.432781625415228,-0.021473873636406324,-0.07170484150872393,-0.1363676479432261,-0.060326251035791444,2022-02-07 16:54:35.641971
All,-0.323731675623807,murphslife,Aaron Murphy,https://www.tiktok.com/@murphslife,-0.30803568396430847,-0.36210496467722153,-0.3106219096926232,-0.12349124747306685,-0.01061604388905337,2022-02-07 16:54:35.641971
All,-0.3202693047615203,jaywheeler,Jay Wheeler,https://www.tiktok.com/@jaywheeler,-0.2252593222716379,-0.38339440786727247,-0.1799641380295533,-0.1363676479432261,-0.02849741336629728,2022-02-07 16:54:35.641971
All,-0.3168069338992336,skaijackson,Skai Jackson 🥰,https://www.tiktok.com/@skaijackson,1.1451493324181303,-0.2769471919170177,0.05608133077713567,-0.14924404841338532,-0.05412737628368022,2022-02-07 16:54:35.641971
All,-0.3133445630369469,marianna.balsamo,Mariannita 👑,https://www.tiktok.com/@marianna.balsamo,-0.5287726484780967,0.7449460812054279,-0.04787056667787821,-0.4454012592270476,-0.05907455517238437,2022-02-07 16:54:35.641971
All,-0.3098821921746602,lucaslopezvilet,Lucas Lopez,https://www.tiktok.com/@lucaslopezvilet,-0.4276015397426104,-0.36210496467722153,-0.28204949588938044,-0.30376085405529607,-0.008827906941328977,2022-02-07 16:54:35.641971
All,-0.3064198213123735,twohottakes,Two Hot Takes,https://www.tiktok.com/@twohottakes,-0.4092067926997947,-0.40468385105732346,-0.2139925906494957,0.5589579774453723,-0.054723421932921686,2022-02-07 16:54:35.641971
All,-0.30295745045008676,farhakhalidi,Farha Khalidi,https://www.tiktok.com/@farhakhalidi,-0.5379700219995045,-0.14921053277671203,-0.24629808364311187,0.0696547595793216,-0.05412737628368022,2022-02-07 16:54:35.641971
All,-0.2994950795878001,egorkreed,Егор Крид,https://www.tiktok.com/@egorkreed,0.4369515712697266,-0.08534220320655918,-0.13143410855469875,-0.14924404841338532,-0.05531946758216315,2022-02-07 16:54:35.641971
All,-0.29603270872551335,zoekanolnot,zoe,https://www.tiktok.com/@zoekanolnot,-0.5195752749566888,-0.5537099533876801,-0.21112099127228534,0.031025558168843916,0.005477188640466153,2022-02-07 16:54:35.641971
All,-0.29257033786322667,itsmenicksmithy2,Nick Smithyman 😎,https://www.tiktok.com/@itsmenicksmithy2,0.12424087154186005,-0.08534220320655918,-0.17752327855892452,-0.2265024512343407,-0.05055110238823144,2022-02-07 16:54:35.641971
All,-0.28910796700093994,jojohfsex,fullhyp3,https://www.tiktok.com/@jojohfsex,-0.5379700219995045,-0.23436830553691584,-0.155699123292126,-0.0977384465327484,-0.049359011089748515,2022-02-07 16:54:35.641971
All,-0.28564559613865326,zusjeofficial,ZUSJE,https://www.tiktok.com/@zusjeofficial,-0.013719731279257562,0.46818331973476557,-0.19920385385686248,-0.3166372545254553,-0.05865732321791535,2022-02-07 16:54:35.641971
All,-0.2821832252763665,simplesmentenoix,Simplesmente Noix 🥰,https://www.tiktok.com/@simplesmentenoix,-0.08729871945052028,-0.14921053277671203,-0.028487270881708493,-0.20074965029402222,-0.05651155888064608,2022-02-07 16:54:35.641971
All,-0.27872085441407984,lupillafran,Maria Guadalupe,https://www.tiktok.com/@lupillafran,-0.6116593786530241,-0.17049997596676297,-0.16819058058299094,-0.187873249823863,-0.048762965440507046,2022-02-07 16:54:35.641971
All,-0.2752584835517931,otakoyakisoba,otakoyakisoba,https://www.tiktok.com/@otakoyakisoba,0.5749121740908443,0.02110501274369558,-0.2091108717082381,-0.3166372545254553,-0.048762965440507046,2022-02-07 16:54:35.641971
All,-0.27179611268950643,wren.eleanor,Wren & Jacquelyn,https://www.tiktok.com/@wren.eleanor,0.8968202473401187,-0.14921053277671203,-0.10142589506285082,-0.30376085405529607,-0.049359011089748515,2022-02-07 16:54:35.641971
All,-0.26833374182721975,soylamorena,La Morena,https://www.tiktok.com/@soylamorena,-0.09649609297192813,-0.3408155214871706,-0.34780912162749694,-0.355266455935933,-0.00286745044891434,2022-02-07 16:54:35.641971
All,-0.264871370964933,kikakiim,Kika Kim,https://www.tiktok.com/@kikakiim,1.8993339611735731,-0.12792108958666107,-0.06682312256746636,-0.23937885170449993,-0.054723421932921686,2022-02-07 16:54:35.641971
All,-0.26140900010264634,azizxj,Quran recitations -,https://www.tiktok.com/@azizxj,-0.5686156705728354,-0.5835790421833216,-0.34536826215686817,0.7263511835574423,0.0293190146101247,2022-02-07 16:54:35.641971
All,-0.2579466292403596,renpc_,renpc_,https://www.tiktok.com/@renpc_,-0.4184041662212026,-0.40468385105732346,-0.2019318732652123,-0.3166372545254553,-0.01896068297843386,2022-02-07 16:54:35.641971
All,-0.2544842583780729,maxthemeatguy,Max The Meat Guy,https://www.tiktok.com/@maxthemeatguy,-0.35402255157134765,0.10626278550389938,-0.0171444533417277,-0.4325248587568884,-0.05412737628368022,2022-02-07 16:54:35.641971
All,-0.2510218875157862,fishingarrett,Fishingarrett,https://www.tiktok.com/@fishingarrett,-0.4735884073496496,-0.3408155214871706,-0.1887225161300448,-0.17499684935370377,-0.037438098104919236,2022-02-07 16:54:35.641971
All,-0.24755951665349948,pandasakha,PandaSakha,https://www.tiktok.com/@pandasakha,-0.37241729861416334,0.4894727629248165,-0.30889895006629703,-0.26513165264481836,-0.05710760452988754,2022-02-07 16:54:35.641971
